data_moran_type,noise_moran,data_moran,rmse,corr,ssim,coverage_rate,mape,nrmse
pos,0.9918687429664483,0.6826718616465217,0.01938911698046733,0.8506140524707294,0.4982488446619383,0.9642,4.7595642223177865,0.1500970539646352
pos,0.9918687429664483,0.7901490161026219,0.018927706987099197,0.8543996312571327,0.4987812721099773,0.9569,4.70480667397456,0.1946311482259295
pos,0.9918687429664483,0.9463923951737099,0.018403565867172577,0.8633933292050319,0.5202648948726583,0.9551,4.618562214970365,0.13972617958231326
pos,0.9918687429664483,0.9751159243360307,0.01837910181687389,0.8666878437401732,0.5320825895303478,0.9627,4.648496173269167,0.130827405362063
pos,0.9918687429664483,0.985281052243873,0.019517250782538187,0.8404222997351003,0.49352536601964214,0.9591,4.847333555659034,0.14105158664115588
pos,0.9918687429664483,0.9900318460968314,0.018727802626056028,0.8519034820928431,0.49900799250351086,0.9455,4.776802928049462,0.13387345020122798
pos,0.9918687429664483,0.9928030017007318,0.01896003052857278,0.8545882150033529,0.5113838051652428,0.9582,4.763559201961334,0.15486800064590014
pos,0.9938785317292541,0.00616001065541838,0.014530725366978612,0.8799750747920325,0.5496899789079656,0.9587,3.874542187402529,0.13931456335509076
pos,0.9938785317292541,0.09349241387207337,0.014604179722843051,0.881933690694237,0.5603521782612367,0.9645,3.9525273532659697,0.13750326092020365
pos,0.9938785317292541,0.6826718616465217,0.013747571891558816,0.890732111389421,0.5734230634381534,0.9548,3.6637610806243828,0.13033188448439068
pos,0.9938785317292541,0.7901490161026219,0.014304613687423718,0.88380223843114,0.5644631938976055,0.9606,3.7802458999242803,0.12968490651528622
pos,0.9938785317292541,0.9463923951737099,0.013546527543269295,0.8953246508415396,0.5728102774266491,0.9584,3.7302073655754424,0.13015315345019612
pos,0.9938785317292541,0.9751159243360307,0.0144112816747558,0.8848118929128904,0.558794753720402,0.9613,4.063525613727202,0.14475401085084627
pos,0.9938785317292541,0.985281052243873,0.014593421894923055,0.8889180640705061,0.5616573997944143,0.9703,3.923217022046224,0.1425475446464475
pos,0.9938785317292541,0.9900318460968314,0.014410600646865739,0.8942671559437099,0.5683469515840225,0.9696,3.8807721376069053,0.13789044122104704
pos,0.9938785317292541,0.9928030017007318,0.014585781050188753,0.8851759930601203,0.5652823525970783,0.9602,3.799821413032307,0.14581588512684016
pos,0.995277811538734,0.00616001065541838,0.01090542541678376,0.9153210984227071,0.639247689184787,0.9644,4.173529983443057,0.13410966030864976
pos,0.995277811538734,0.09349241387207337,0.011054855446799364,0.9215411273170875,0.6417886053506606,0.9815,4.340055901212017,0.1340327102251856
pos,0.995277811538734,0.6826718616465217,0.01081644113911459,0.912166652191479,0.627344862315697,0.9593,4.1626997837197,0.15797597472899336
pos,0.995277811538734,0.7901490161026219,0.01130168205540681,0.9109559345968207,0.6275494960587933,0.9792,4.540186697617227,0.13268282056958197
pos,0.995277811538734,0.9463923951737099,0.011043710311822934,0.9190494715621694,0.6333876933991881,0.9803,4.3042861038820135,0.18826841060917412
pos,0.995277811538734,0.9751159243360307,0.010975288488991774,0.9163840717621512,0.6439331137215211,0.9708,4.253680432098481,0.13404661375297722
pos,0.995277811538734,0.985281052243873,0.010993049824929773,0.9209451035950845,0.6452661910682072,0.9803,4.161015228954927,0.14071858389091
pos,0.995277811538734,0.9900318460968314,0.010876402278767017,0.9096720455821119,0.6265463680300732,0.9519,4.430142302720904,0.17848076177709568
pos,0.995277811538734,0.9928030017007318,0.011190609968131659,0.9066522032392887,0.6351015315973898,0.9717,4.669087085824112,0.13241172495228207
neg,0.0024656720961570484,-0.1410495438128567,0.8187572768258127,0.04693281463599557,0.054297282638752116,0.8824,21.186494490734177,0.3489287504399335
neg,0.0024656720961570484,-0.4762218133233407,0.772877613409083,0.0497612120926363,0.04803129612339884,0.8601,20.389275802459004,0.25549346240024695
neg,0.0024656720961570484,-0.6700090675545946,0.7859486848863567,0.05580454106612487,0.058298278439007985,0.874,21.16286003379819,0.3198167559505604
neg,0.0024656720961570484,-0.7800832000423832,0.7986475771228936,0.03740589892686878,0.04649489648870882,0.8755,24.557446931276303,0.38233340143180505
neg,0.0024656720961570484,-0.8446215842549725,0.8268977919397998,0.025777078311291772,0.038793044866756034,0.8809,23.223434040166126,0.2519160847241923
neg,0.0024656720961570484,-0.8846289036488941,0.8170404576549379,0.027018960775702334,0.04520489582176915,0.8691,15.704888355831098,0.28142099425874134
neg,0.0024656720961570484,-0.9110327728305374,0.8226646325116488,0.03437596155123951,0.04636662701705097,0.8739,18.960096402998683,0.2637973233648541
neg,0.0024656720961570484,-0.9293912726389735,0.799046151825447,0.02385126962979464,0.041742424817387,0.8672,20.07312955304014,0.18473274138046702
neg,0.0024656720961570484,-0.9426611508918318,0.8022030999084372,0.040505455272598904,0.04751778333166443,0.8746,18.500383425670567,0.4255122786311386
neg,0.010416822760047429,-0.1410495438128567,0.7872655975356918,0.04709879609114266,0.05439579944398832,0.8711,9.182491588462836,0.29426006802526117
neg,0.010416822760047429,-0.4762218133233407,0.8224994331908009,0.03935544096273879,0.048226288386953656,0.8788,9.27837185179444,0.22349594950481044
neg,0.010416822760047429,-0.6700090675545946,0.8000475809220938,0.04406383357730005,0.04898453964866584,0.8743,9.434139622639682,0.31631824237441625
neg,0.010416822760047429,-0.7800832000423832,0.8427694312389833,0.04311436088391201,0.05525295614853666,0.8911,10.638348947292489,0.2515596126045024
neg,0.010416822760047429,-0.8446215842549725,0.8075567800374459,0.03933658544880169,0.05035248875486801,0.882,9.693899547842,0.27673125561406325
neg,0.010416822760047429,-0.8846289036488941,0.7933272473105974,0.05288764022512622,0.052485405931586196,0.88,9.591215029858645,0.28258361058929204
neg,0.010416822760047429,-0.9110327728305374,0.7990847504654234,0.033309368135377604,0.048612418642597625,0.8823,9.767251585681368,0.28993962980878535
neg,0.010416822760047429,-0.9293912726389735,0.7965495101428297,0.04469407066224899,0.05401786248433156,0.8722,9.393682475058633,0.19296789143504806
neg,0.010416822760047429,-0.9426611508918318,0.777288399029509,0.04750324010116135,0.051335470141785064,0.879,9.027872351326332,0.3225001787451113
neg,0.26801473143435683,-0.1410495438128567,0.5523458521700134,0.059543171165192636,0.05022888772443449,0.8928,29.06356805895752,0.30240732927169195
neg,0.26801473143435683,-0.4762218133233407,0.521701239598531,0.04936436799377176,0.05316409858837815,0.879,26.293835388930628,0.31662298951529233
neg,0.26801473143435683,-0.6700090675545946,0.5277528038124712,0.02993100533894266,0.040289757900446393,0.8703,23.37259636921138,0.27343738351151325
neg,0.26801473143435683,-0.7800832000423832,0.49370110635933656,0.05357382790939181,0.05121376120891024,0.8613,26.418130173163163,0.1939372077549567
neg,0.26801473143435683,-0.8446215842549725,0.5044236789039167,0.04139139691137598,0.04708386661234833,0.8707,27.751018421821772,0.32223558352792986
neg,0.26801473143435683,-0.8846289036488941,0.5452414195909113,0.06908244332689158,0.05588331414050319,0.8966,26.068526210415566,0.31167087739595106
neg,0.26801473143435683,-0.9110327728305374,0.5168828964842735,0.059111804533309685,0.050097991625204424,0.8689,28.19471829217696,0.20814402118773692
neg,0.26801473143435683,-0.9293912726389735,0.5217094424547938,0.04571205299535927,0.04438483092501388,0.8718,27.787362098964238,0.3275678221450324
neg,0.26801473143435683,-0.9426611508918318,0.5269561839921567,0.07387292291191606,0.05246424361441961,0.8798,25.417965619539203,0.20358820333714586
neg,0.45073020267867514,-0.1410495438128567,0.4073389385030171,0.074285879792415,0.05825310795520743,0.8746,72.24100109579985,0.3237098216643611
neg,0.45073020267867514,-0.4762218133233407,0.41794425427047616,0.0664084855188614,0.055035975316206465,0.8873,48.17670140246698,0.3194498357760166
neg,0.45073020267867514,-0.6700090675545946,0.3891626817500777,0.0723809800926902,0.058055770246567516,0.8584,51.324300181684414,0.30194568366019603
neg,0.45073020267867514,-0.7800832000423832,0.39468018263857346,0.06431972607653194,0.06425034152393455,0.8678,53.37447217682594,0.2708772674819181
neg,0.45073020267867514,-0.8446215842549725,0.41705756946865336,0.09793724553124426,0.06520615310058213,0.8897,51.89231898386102,0.32098798706958653
neg,0.45073020267867514,-0.8846289036488941,0.41763120367982226,0.0829154243426947,0.06926009415394063,0.8771,40.73769547657904,0.3094425009736521
neg,0.45073020267867514,-0.9110327728305374,0.3834981395513266,0.0961270666151854,0.06806642059957864,0.8762,47.414228673677165,0.27843697402476797
neg,0.45073020267867514,-0.9293912726389735,0.39509842343489515,0.07796536811551749,0.059164818369403446,0.8729,41.51160479148456,0.30565608165530816
neg,0.45073020267867514,-0.9426611508918318,0.4288419928764439,0.08455022615599488,0.06613462408105998,0.8822,48.729221787500755,0.36185542474138754
neg,0.5842502550423997,-0.1410495438128567,0.3313779231613752,0.1358715488355947,0.08113755251895036,0.8771,15.033493817521107,0.28467040247662917
neg,0.5842502550423997,-0.4762218133233407,0.32262758761063914,0.09411238048759848,0.07673067259369008,0.8716,14.235866097703408,0.2852912906609423
neg,0.5842502550423997,-0.6700090675545946,0.3388010164910576,0.10741226631472199,0.06719518291392369,0.8828,16.157040732480876,0.31714907029311123
neg,0.5842502550423997,-0.7800832000423832,0.33789073623981997,0.11390052771366622,0.07411272895378378,0.8764,15.880357640433623,0.29864253167834043
neg,0.5842502550423997,-0.8446215842549725,0.3295242933388564,0.10913838300898528,0.07145738449317283,0.8761,18.11137045672695,0.32348651035674336
neg,0.5842502550423997,-0.8846289036488941,0.3330788871188624,0.13117425788817855,0.08194641333775854,0.8789,15.21926851887903,0.3061953473179549
