data_moran_type,noise_moran,data_moran,rmse,corr,ssim,coverage_rate,mape,nrmse
pos,0.6725569400218279,0.9900318460968314,0.27624224202600606,0.12959853439875418,0.07706134242542856,0.866,12.458884499813099,1.1588596521596317
pos,0.6725569400218279,0.9928030017007318,0.2803770378507477,0.15254323553670635,0.08460588128723914,0.875,11.605893700531565,1.1568593000514311
pos,0.7783243991513341,0.00616001065541838,0.22388226475830486,0.19269264091092145,0.10101932725815596,0.8822,11.015644631806301,1.1359431695161377
pos,0.7783243991513341,0.09349241387207337,0.2269951010644537,0.21484080176712297,0.111552729876512,0.8885,12.034269020227041,1.1294592594504365
pos,0.7783243991513341,0.6826718616465217,0.22501909544387597,0.2038568866003949,0.11127126324709981,0.8858,10.942392526775686,1.1347092392549407
pos,0.7783243991513341,0.7901490161026219,0.23449643606664786,0.20204837797378195,0.10244287050962157,0.8922,11.125390616610616,1.1634990858985674
pos,0.7783243991513341,0.9463923951737099,0.2199816457177505,0.18931872174779207,0.10830233942744893,0.8774,10.30349071326274,1.1318174210595675
pos,0.7783243991513341,0.9751159243360307,0.21808664508373185,0.20792372561818534,0.11337349297540977,0.8771,11.192699860645625,1.1124932056741295
pos,0.7783243991513341,0.985281052243873,0.2199241878103896,0.1979956419921435,0.10605036039223131,0.8812,10.443321598406646,1.123406464073435
pos,0.7783243991513341,0.9900318460968314,0.2181510600072981,0.20310662366874924,0.10762319632894432,0.872,10.423244700416472,1.1433441223820637
pos,0.7783243991513341,0.9928030017007318,0.22150191886532336,0.17129763016185712,0.0901920262258097,0.8666,10.332771747996262,1.1661299695299197
pos,0.9396717790663035,0.00616001065541838,0.09750862299034155,0.49341046986437553,0.2125917834542595,0.9057,8.785193138757066,0.9251848622216825
pos,0.9396717790663035,0.09349241387207337,0.09686110714038185,0.4817825542033055,0.18776322179772784,0.8855,8.364140416485853,0.941950251022389
pos,0.9396717790663035,0.6826718616465217,0.09737666704386438,0.49485475606550633,0.21169080278406074,0.8946,8.816406999056879,0.9427240933312482
pos,0.9396717790663035,0.7901490161026219,0.10192067302470269,0.49922203908224805,0.20414236350737747,0.9107,9.30834561413607,0.9499394160216492
pos,0.9396717790663035,0.9463923951737099,0.09881044852408469,0.4572391060953782,0.1823652441088376,0.8976,8.566972105290569,0.9606146997299022
pos,0.9396717790663035,0.9751159243360307,0.09545530513888979,0.46250289976853487,0.20409852193054742,0.8846,8.906940497332895,0.9604374342569971
pos,0.9396717790663035,0.985281052243873,0.10542666869054798,0.4788801043899647,0.18698799934033716,0.9229,9.27138348885493,0.9504365749233809
pos,0.9396717790663035,0.9900318460968314,0.10092182671170584,0.46923734206420203,0.18607455398962724,0.9049,8.996280091553267,0.958926221253423
pos,0.9396717790663035,0.9928030017007318,0.09888821571178315,0.46472495461826385,0.19189383387905495,0.8948,8.740342680645002,0.9583974653123276
pos,0.9722701355341671,0.00616001065541838,0.058473653243501414,0.660295117147206,0.3014966032709486,0.9383,11.273807839672811,0.7822270933780746
